"id_tweet","texto_original"
1597,"Seguimos . Hoy el caso del Hotel Orfeo con Antonio Moya. (@ ESESA Escuela de Negocios) http://t.co/KqQnrhQP"
1598,"No os perdáis la doble página en la que Maria Peral desmenuza el auto de inculpación de Garzón sobre la pasta de Nueva York. Espeluznante."
1599,"Frio pero precioso! Eso si, nos hemos dejado el alma para subir hasta el castillo de Heidelberg ! http://t.co/qpQA9N3f"
1600,"Solo a mi me parece que está desproporcionado ? #menudocabezon http://t.co/y1K1g10i"
1601,"¿Tiene alguna responsabilidad la Generalitat de Cataluña con lo ocurrido con Spanair? ¿Qué valoración hacéis?"
1602,"En @Captura ANDREU BUENAFUENTE (@Buenafuente) _ el hombre que hacía las paellas http://t.co/Md7YFEMt"
1603,"RT @micaeljordan: Yo estoy de acuerdo con la #retiradamedallondeFranco de la Plaza Mayor de SALAMANCA"
1604,"La pandilla de Don Gato;Benito, Cucho, Demostenes, Espanto y Panza #conocimientosinservibles http://t.co/ARKy9red"
1605,"González se debate entre el ""creer"" (Rubalcaba) y el ""querer"" (Chacón). Optará por Rubalcaba al que, además, le unen secretos de Estado."
1606,"RT @Ciutadans_Cs: A esta hora Estamos con @Albert_Rivera en manifestación convocada por #ProuRetallades | Ronda Universitat -Plz Catalunya"
1607,"Tragedias como la de la Coruña hacen valorar aun mas el trabajo de la policia"
1608,"Así es la 'zona caliente' de los soldados españoles en Afganistánhttp://t.co/IC6l0M5Y"
1609,"A por la segunda de #YesWeSpainISDIFFERENT  en Palma!!! Ahora, toca estirar y ensayar... http://t.co/74Yh5K3x"
1610,"La suspensión a las primas renovables era lógico. Ahora tendrá q llegar la renegociación ddtarifa. España no aguanta ser el 3 país mas caro"
1611,"Preparando el congreso y haciendo oposición: "" Rajoy fue a ver a Merkel y tenemos Merkel al cubo "". http://t.co/V5dgjcgt"
1612,"En el blog: Descaradamente a favor de los negocios http://t.co/oti2SxxN"
1613,"Descaradamente a favor de los negocios http://t.co/T7PSCF7N"
1614,"Enhorabuena a los 150.0000 que en Barcelona se movilizan contra los recortes. Paremos el ajuste!"
1615,"En Madrid mañana desde el Supremo a las 12  en defensa de la memoria y la justicia."
1616,"Así ha sido el rescate silencioso de la Economía española - Tribuna http://t.co/bjfYPKvv via @elconfidencial"
1617,"Alguien sabe la alineación del Madrid."
1618,"Mou, t equivocas con @aarbeloa17, es un profesional d garantía. Siempre titular"
1619,"Qué sofocón con el final de ""Descubriendo nunca jamás""..."
1620,"Esta noche cena con los compañeros de IU de Castrillón. Mañana   vuelta a Madrid para estar en la manifestación por la memoria y la justicia"
1621,"Ya va quedando menos para las 12 y decir a quien le toca las entradas!!!!"
1622,"Recio se está convirtiendo en cómplice tras respaldar al director general imputado http://t.co/iFWW3gOh"
1623,"Sin palabras me quedo ! http://t.co/Jxn1wkUm"
1624,"Realizaremos una campaña en positivo, de propuestas diarias y no entrando al trapo del insulto ni de la demagogia. #elcambioandaluz"
1625,"Mucho que contaros esta noche. @joseribagorda y yo bajamos ya al plató de @informativost5  Si os apetece, os esperamos a las 28.58h."
1626,"Bueno enfurecidos, me voy con mis compañeros, que ya es hora de tener un poco de amabilidad. Parece mentira que hayáis ganado las elecciones"
1627,"Voy a retwitear alguna de vuestras lindezas, a ver si os avergonzáis, aunque no lo creo."
1628,"Soriano dice que #Spanair actuó de acuerdo con Fomento, vía @elperiodico_cas http://t.co/8exN5BEp Entrevista completa mañana en #ePeriódico"
1629,"Los datos que he dado en #elgrandebate: Una sanidad impagable http://t.co/A6duvbXG"
1630,"Acabo de ver a @pablitolescano  en Pasión de Sábado y la casaca del City le queda de diez. CRAK !!!"
1631,"¡¡¡¡HALA MADRID!!!!"
1632,"Visto lo visto hoy, 7 puntos me parecen pocos. Nanit."
1633,"La multa que afronta #Spanair y entrevistas con Ferran Soriano y el conseller Mas-Colell.http://t.co/up0g0XD0#portadaEPC #ePeriódico"
1634,"Entre la teoría de la relatividad y la mecánica cuántica. Me quedo con la teoría de cuerdas, XD"
1635,"Torres Dulce en el Bernabéu. ""Cuando lea La Trampa te daré mi juicio. Duro, de fiscal"". Acojona. Pero su sonrisa es como su apellido"
1636,"Hoy con las causas y razones de Garzón en la plaza de las Salesas a las 12h."
1637,"A 5 días del Congreso del PSOE, nervios desatados en la zona Rubalcaba, por lo que se ve hoy en su diario amigo"
1638,"Buenos días a todos! Así amanece Madrid: http://t.co/v4ymRzCt"
1639,"En unos minutos se abren los  teléfonos en @ProtasRadio @ABCPuntoRadio y a contestar lo que sepamos y podamos"
1640,"Buenos días a todos."
1641,"Empeñarnos en consagrar líderes carismáticos en quien depositar todo el poder, no es compatible con el pensamiento ilustrado. Y así nos va!"
1642,"Ibarra dijo esto hace 20 días. Hoy dice q por ética personal él votaría a Rubalcaba (en la Ser) http://t.co/JQl7n4xm"
1643,"Sexo,web y cintas de video en IU http://t.co/g9lVNSZ1"
1644,"Garzón es inocente porque las diferencias de interpretación no son prevaricación, los celos profesionales  cohecho, ni los ultras acusación"
1645,"La historia de Diego -el niño autista cuyos padres nos piden ayuda, pero no en forma de dinero, sino de tiempo- os la contaremos a las 15h."
1646,"Sobre la asistencia personal...  http://t.co/4In8gzSP"
1647,"El poema del domingo (Guillaume Apollinaire) http://t.co/NGi0rhvk"
1648,". @JavierArenas_pp  pide 'que se respete' la acción de la Justicia en el caso de los #ERE http://t.co/xUObB56Z #elcambioandaluz"
1649,"#Malaga es la provincia andaluza que más moda y joyería exporta al extranjero http://t.co/OUuUw7ZC"
1650,"Nombres por decadas http://t.co/eYWMw0mb"
1651,"Sobre el corporativismo judicial http://t.co/GQVE4XSy"
1652,"Inauguran el mercado de El Carmen, en el que se han invertido 5,3 millones http://t.co/MAuwtuFz @pacodelatorrep"
1653,"Ana Botella: «Llevarse el dinero de los parados ya es el colmo»http://t.co/oLNuEoa8 #elcambioandaluz"
1654,"Gallardón: «El Gobierno de @marianorajoy  no interferirá en la actuación de los fiscales»  http://t.co/WLzjSkDy"
1655,"Que ningun socialista me hable ya de integracion social , ninguno. Lean esto  http://t.co/tnERuIMt"
1656,"Que hace @reciomanolo ? estas son sus intrucciones? no vuelva usted a hablar de integracion social...  http://t.co/tnERuIMt"
1657,"Las «criaturas» contra la Junta http://t.co/1ONlZydR"
1658,".@reciomanolo pone la mano en el fuego por su ´modélico´ imputado  http://t.co/F0eqQ56C Uffff ¨modelico......"
1659,"´Inauditos los sobrecostes´ de los seguros - Y estos sobrecostes @reciomanolo ? http://t.co/TtgpraIi"
1660,"#Malaga lidera el envío de alumnos de FP a empresas extranjeras http://t.co/SEVsixcx #buenanoticia"
1661,"¿Sois conscientes de que hoy es el último día de la superpromo 80.000 de Orbyt? No volverá a haber otra hasta que lleguemos a 100.000."
1662,"46 tendencias que marcarán el sector de la #comunicación en 2012 http://t.co/PLvVtoj8 vía @cuartopoder cc @wellcomm"
1663,"Buenos días! Nevisquea en Burgos. Frío habitual, muchísimo, y helada q me quedo con los sueldos consejo de Bankia en @elmundo . Pasmoso."
1664,"Mercedes de la Merced 429.000 euros, y el comunista Santin, esos del #yonopago 526.000 euros!!! Este es el de la dación en pago, no? #Bankia"
1665,"Sexo, web y cintas de vídeo en IU http://t.co/wQZggPPf"
1666,"Twitter contra Twitter http://t.co/R3aSUe7u"
1667,"En China, los costes humanos están incorporados en un iPad http://t.co/e3JrQCFT"
1668,"¿Me hago un iBook? http://t.co/Fwfh9kOW"
1669,"@PilarGGranja @elmundo"
1670,"@PilarGGranja @elmundo #yodemayorquieroserconsejerodeBankia"
1671,"Quedan 10 min para saber los ganadores"
1672,"Los ganadores de las entradas para macumba que Han mandado la foto disfrazadas"
1673,"Nevadón en Los Llanos del Hospital, en Benasque. Saldremos de aquí? http://t.co/BdljSVgP vía @cruifle"
1674,"Vida low cost - ¿Cuál es la ciudad europea más 'low cost'? http://t.co/nLMN2nMp"
1675,"Diez trucos para ahorrar en el recibo de la luz http://t.co/eWBhKq6r"
1676,"Los smartphones se van de pinchos  http://t.co/8Ug9bLre"
1677,"Quería decir Sub gobernador del BdE..."
1678,"El cómic, mercado emergente http://t.co/Is5iijS7"
1679,"Y solo quedan 4 minutos...."
1680,"El Corte Inglés va más allá en su 'día sin IVA'  http://t.co/ZSqDyhbt"
1681,"Mercadona saca partido del furor por el champú de caballo  http://t.co/0niuZL3E"
1682,"Ahorrar mientras chateas http://t.co/g6rzjcvx"
1683,"El tesoro de las tecnológicas se dispara desde el inicio de la crisis  http://t.co/vwBHTyE7"
1684,"Facebook genera 20.000 empleos directos en España http://t.co/vT8jPwJA"
1685,"Disney llega a Repsol http://t.co/UFITLZ4a"
1686,"@sevillajordi No me parece tan moderno.Viene de lejos en la historia:salvador y expiador.Ahora en TV etc.Votar sigue siendo lo mas sano."
1687,"Messi lanzando dardos a los árbitros es síntoma claro del daño q ha hecho al barca el empate d ayer. Adiós a la liga?"
1688,"Ya teneis los ganadores!!!! Aqui os dejo el email donde enviar vuestros nombres y apellidos!!!!!! Eventosriver84@hotmail.es"
1689,"Para no perderse este vídeohttp://t.co/ZtFfBxad"
1690,"Lucidísimo artículo de @moisesnaim http://t.co/zxhOkuG3"
1691,"Artículo de El País en el que se nos cuenta qué es eso de PSOE S.A.   http://t.co/Unn0EbjI"
1692,"Yo creo en el PSOE de Pablo Iglesias y en la democracia, no en la lobbycracia que aleja tanto a la ciudadanía de la política. @_Rubalcaba_"
1693,"Aqui os dejo el flyer donde pone donde se puede comprar entradas!!!!!! http://t.co/MFgHvLXw"
1694,". @micaela_navarro consejera que le parece que desde empleo @RecioManolo este mandando cartas para despachar a las personas extranjeras?"
1695,". @micaela_navarro Consejera y todos los programas para integración de inmigrantes ? Como @reciomanolo les manda cartas para largarlos?"
1696,"Alguien se atreverá a hacer esto que pregunta hoy @amendezn en el congreso del @PSOE ?  http://t.co/H3o37td6"
1697,"El futuro de El Prat; por Josep Piqué - LARAZON.ES en  http://t.co/IQm93K9o via @larazon_es"
1698,"Mañana lunes hemos convocado una cumbre judicial en la Delegacion de Gobierno http://t.co/DGWnZNKi"
1699,"En la pugna Rubalcaba/Chacón,cherchez l'argent!"
1700,"Gobierno de España, S. A. http://t.co/SNhtWdDE"
1701,"“La farsa"". Versos de Luis García Montero al final de la marcha contra la impunidad del franquismo. http://t.co/Xjhy2nBO"
1702,"Con Víctor viendo juntos estos vídeos...Marco Intro Español-Latino Remasterizado http://t.co/397HnpZc vía @youtube"
1703,"Felipe González: “por coherencia, y lo que digo no va contra nadie; creo en lo que hago y hago lo que creo”"
1704,"Son malos meses, días y horas para la justicia. Verdad, reparación e historia . L. García Montero"
1705,"Machado en la voz de Sacristán, en la manifestación."
1706,"2 Giralt, Prieto, Daniel Gil, Cruz Novillo, Pla-Narbona... Mucho de lo que se hace ahora ya estaba ahí"
1707,"Qué inoportuna la interrupción por la lluvia después de la formidable remontada del 4-4. Está más que difícil pero Rafa es capaz de todo."
1708,"Mi blog RT @lordkarin: Madrid, cuatro puntos menos de Paro http://t.co/n3I3cJRZ"
1709,"http://t.co/8zIhRtC2 Os aviso estas contrataciones son MENTIRA! Y mis abogados ya estan manos a la obra que cara mas dura tien la gente"
1710,"Gobierno S.A. Tecnócratas ocupan (también) el segundo escalón del Ejecutivo. Por @pererusi. http://t.co/ZifW9dWY"
1711,"@mjguemes @sgueina @mediotic @martariveracruz @sanchez_sonia @chefidiaz @alejandramarpor @cesar_cabo qué contentas están todas!!!!"
1712,"@Fgarea @mjguemes @sgueina @mediotic @martariveracruz @chefidiaz @alejandramarpor @cesar_cabo Los ángeles de Garea..."
1713,"@sanchez_sonia @mjguemes @sgueina @mediotic @martariveracruz @chefidiaz @alejandramarpor @cesar_cabo eso es, en la puerta del cielo."
1714,"San Antonio Abad recorre Trigueros mientras sus fieles lanzan cientos de kilos de comida. La crisis ha convertido los jamones en paletillas"
1715,"Por cierto, los chinos han intentado comprar la marca Jabugo. Lo veremos también a las 15.h en @informativost5 Os esperamos."
1716,"Después de este punto....Se confirma.... @rafaelnadal y Djokovic no son humanos...."
1717,"Creo que es el partido más largo de la historia del Abierto de Australia¡A mi me falta el aire solo de pensarlo! Confirmaló @martasolano_tve"
1718,"Uffffffffffffff que noveno juego!!!!"
1719,"Nadaaaaaaaaaaaal.... ( perdón)"
1720,"tsssstttttt!... Calla.....“@sanzio9: Y dónde está el folloneroo!! RT @Buenafuente: Nadaaaaaaaaaaaal.... ( perdón)”"
1721,"¡Hasta aquí podriamos llegar!!! http://t.co/divQqYIk vía el mundo"
1722,"Graaaaaandiosoooo...... Perdón por los gritos...."
1723,"Bola de partido...."
1724,"Rafa ha luchado hasta el final. Ha caído con gloria. Dulce et decorum est pro patria mori."
1725,"Y en teledeporte Balonmano.... Qué tarde!"
1726,"Ahora a trabajar. Semana intensa en #losdesayunosdetve : Rubalcaba, Gallardón, Chacón, Jorge Fernández y José Antonio Griñan."
1727,"#Nadal @RafaelNadal no habrá ganado pero da igual, aún perdiendo tiene el privilegio de ser el mejor."
1728,"En esta terracita hoy mirando al mar, se esta de maravilla (@ L' Aduana) [pic]: http://t.co/PK0r72S5"
1729,"Hasta en los cuartetos tienen poca gracia... que HORROR el que toca la guitarra, que lacio! Él y todos #TELONAZO #COAC2012"
1730,"A 5 días del Congreso, la palabra la tienen los militantes a través de sus delegados. RbCb les ha mandado una carta. http://t.co/Sc4tiKNe"
1731,"La Comunidad destina más de siete millones en ayudas a deportistas y clubes este año http://t.co/AB2ihC9G"
1732,"En el borriquito (@ Paseo del Parque) [pic]: http://t.co/ABj11jS6"
1733,"Esta noche, a propuesta de ZP, la Ejecutiva @PSOE cena en Ferraz, Rubalcaba y Chacón incluídos. Menudo ambientazo..."
1734,"La Policía recibe más de 500 avisos en 24 horas en la 'Tweetredada' - http://t.co/STDpLh98"
1735,"Tiempo más estable este lunes salvo en el norte peninsular y Baleares - http://t.co/kf03VBG5"
1736,"@javiersolana no he perdido la esperanza."
1737,"Ensayando la canción d @QTTF !! Lallallalallllallalallalallalalalllalalallalallalallalallalllallalallalalalallalallalalallalallallallalala"
1738,"Mañana a las 12 responderé a las preguntas de los lectores de Público. Puedes mandar la tuya aquí: http://t.co/4XlN5wVh"
1739,"Merece la pena leer a Manuel Vicent. Esta vez con' los nietos' sobre la memoria."
1740,"La remuneración de los miembros del consejo de Bankia es un ESCÁNDALO,  como las de la mayor parte de la banca y empresas cotizadas."
1741,"Esta noche cena la Ejecutiva del PSOE en Ferraz (Rubalcaba y Chacón también asistirán) ¿Dará Zapatero alguna señal sobre su candidato?"
1742,"Hoy es uno de esos días en los que me gustaría ser Mortadelo para colarme en la Ramón Rubial de Ferraz. Soy un cactus."
1743,"1. El aborto no es un derecho 2.El nasciturus tiene derecho a nacer 3.El aborto no puede estar en catálogo prestaciones SS"
1744,"4.Ley de proteccion integral de la maternidad 5.Reconocimiento legal de ls derechos del padre del nasciturus"
1745,"En  un mes de gobierno del PP, tres grandes noticias para Extremadura. El AVE vuela, los vuelos vuelan y la energía renovable  vuela."
1746,"Mañana explicaremos lo que representa para Extremadura la decisión del gobierno en materia de renovables. ¿Le consultaron a la Junta?"
1747,"ajá! “@PilarTimermans: @EstreMaimona  @davilagaceta esto no es amiga, ni mujer, ni persona,sino trol cobarde corroído por la envidia”"
1748,"Crimenes (económicos) contra la Humanidad. Interesante. http://t.co/KUqsstjR"
1749,"¿No os parece fortísimo que los líderes sindicales se movilicen para defender al juez que recaudó 1,2 millones entre sus investigados?"
1750,"Como diría Miguel Barroso, hoy en EP, a cuenta de la candidata Chacón, han abordado ""Un asunto sensible"". Inspirado por Alfredo y su grupo"
